y_true,y_pred
2.7529511,2.7387872
2.239249,2.251324
4.110913,4.152929
2.388252,2.4297395
1.77243,1.7556434
2.492244,2.4644287
1.5946786,1.550669
1.5238585,1.5289588
2.2433,2.2302132
1.7767138,1.7816572
31.002268,18.243412
3.0850344,3.0536122
1.3630407,1.3701172
12.891263,11.660525
1.6924756,1.708677
1.4274687,1.4267586
5.0288625,4.846257
2.7311516,2.774522
1.3211068,1.2995732
1.6577494,1.6475804
6.5360155,6.619981
2.2162836,2.2121387
1.8512152,1.855195
1.534761,1.5568634
2.896363,2.9065795
1.742922,1.7421408
1.77867,1.7639278
1.6175865,1.6128662
2.1554582,2.1334648
1.0,1.0052158
1.6489882,1.633913
4.306623,4.401099
2.1313725,2.1333704
8.322433,10.359662
1.6905391,1.7162397
2.4005983,2.3933442
2.1262403,2.083723
1.5989401,1.6267755
1.9497008,1.9627018
1.4061768,1.4109881
1.7301313,1.7299657
2.431529,2.4240556
2.4078453,2.3641367
1.4250946,1.4301317
21.911911,19.30246
1.5403159,1.5515107
6.5473657,4.376889
1.2747549,1.2974546
1.4543666,1.446897
2.8222332,2.9137971
1.6768122,1.6404008
2.2789888,2.2479765
2.522956,2.5476837
1.0,1.3181063
2.3621116,2.3644245
2.5724535,2.667787
2.092041,2.0838504
1.396424,1.3818616
2.0254712,2.0125103
2.0324042,2.0635037
2.4857068,2.537108
1.8343897,1.7919532
3.622246,3.5940506
2.3785145,2.3189287
3.3809762,3.3477545
1.624372,1.6102743
1.8711535,1.8057476
1.579427,1.6350188
3.35146,3.3793433
3.6428926,3.7566571
1.8756341,1.8619707
1.6410015,1.6587207
2.3037927,2.3010411
2.0703082,2.0992413
4.971811,5.0313067
3.1857533,3.3796113
1.5074492,1.5259666
1.8489394,1.8670344
2.5485063,2.529427
1.5127702,1.4931027
1.5669878,1.5849887
2.8271306,2.8353667
1.862033,1.8683178
3.1231394,3.1007867
1.593424,1.549349
2.0871716,2.0605025
2.472385,2.4002812
1.9024161,1.8693619
2.4161043,2.4050448
1.6538807,1.6504431
1.8491409,1.8072351
1.9988201,1.9881811
1.4870042,1.5198078
2.638894,2.6521962
1.414735,1.424031
2.1055048,2.0878215
1.9900587,2.0213084
2.2255518,2.227819
1.7295312,1.7789931
2.0706573,2.0597186
2.0732143,2.0749974
5.888813,6.014373
2.1918826,2.048386
1.662249,1.685244
1.7493559,1.7513224
2.0084114,1.9587808
2.0651069,2.0425613
1.7578994,1.7954646
2.9553537,2.958794
2.2753022,2.2711525
2.7503798,2.6684248
1.6791651,1.6480397
1.5769572,1.5765488
1.710767,1.7205045
2.000527,1.9905038
1.5337635,1.5421191
1.4780298,1.4536783
1.3797343,1.392853
2.3170745,2.355793
2.4340997,2.3976743
1.919816,1.9016693
2.5917165,2.5703635
2.270508,2.3430424
2.96215,2.964933
