y_true,y_pred
2.4161255,2.581637
2.5507133,2.649157
1.954877,1.9838285
3.6357484,3.694141
1.7714401,1.7523481
3.5739334,3.9687333
2.270301,2.2325194
2.6377888,2.6728852
1.6181245,1.6247835
3.8979812,4.038723
4.131344,4.062546
1.7765733,1.7951801
2.0188558,2.0311825
3.0893805,3.07338
1.7303066,1.7523239
1.5368799,1.527269
1.4593167,1.4943573
3.177078,3.1891181
3.0542703,3.0972304
2.5966399,2.583695
2.096654,2.0887582
2.864186,2.8384292
2.4261067,2.381488
2.4174805,2.4861693
2.6247349,2.6711042
1.4297127,1.4481533
1.7231148,1.7560053
2.3630993,2.3625145
1.6410023,1.6699483
1.4795123,1.4805297
5.1203637,5.2698455
1.6693312,1.6670368
14.276438,10.505014
2.736107,2.7530859
1.8278899,1.8485473
2.4706414,2.4911656
1.7990296,1.7983613
2.9673176,3.0078406
2.3609514,2.3157632
3.5758111,3.5371923
1.9996798,1.9585528
11.214827,10.732741
4.7731504,4.7700596
2.3984022,2.5698113
1.988708,1.9706454
3.3035336,3.2181048
1.7251866,1.7405926
1.9912298,1.9664633
2.8557024,2.949129
1.817484,1.8327036
1.8554555,1.8716749
1.6438823,1.6993635
1.5378397,1.5301201
2.1987045,2.22955
4.091579,4.255786
2.0690787,2.074863
4.6044545,4.48522
2.0203207,1.9755507
1.3695498,1.3763709
1.7820724,1.7313311
2.6677082,2.6743197
1.7892145,1.779079
1.9581515,1.9529929
1.8723837,1.8672924
1.4647685,1.4723423
1.5403068,1.5390687
2.1149585,2.082644
1.7601324,1.7543008
2.1287804,2.1372547
6.726808,6.344225
1.885264,1.8804274
3.0917826,3.1053414
1.7839038,1.7765241
1.9365817,1.9450989
2.3803217,2.335636
2.5104096,2.525058
2.4514909,2.4697323
1.4810002,1.4736987
3.774034,3.865017
1.620732,1.6410888
2.2013402,2.1683102
1.8625983,1.844501
1.5726209,1.5463449
1.6734196,1.7731185
1.9240282,1.9344409
1.5725938,1.5765287
1.541025,1.4867234
1.6674758,1.6624389
1.5327959,1.5565152
2.5563645,2.6788993
2.9382403,2.8528357
1.9901778,1.9678491
1.7686152,1.782527
1.6385341,1.5741765
2.9062684,2.9441936
4.2551146,4.361884
2.1411467,2.4105766
2.244229,2.2173786
2.6273773,2.6744068
2.1721833,2.1921341
2.4476128,2.4174466
1.7139539,1.7276455
2.0988913,2.092104
1.6302518,1.6406183
1.4864672,1.4829727
3.0341742,3.1481938
1.4886707,1.4856814
2.3308237,2.4718356
3.930352,4.1235733
4.6379786,4.661923
2.1596441,2.1312475
2.2273276,2.244276
1.6715634,1.6841146
1.8330449,1.7866254
2.2557096,2.2620811
2.0341256,2.0682526
3.1046863,3.1497526
1.8155807,1.7658875
3.4603221,3.43122
1.6078595,1.6234565
4.992551,4.9286737
1.6213444,1.6259769
1.5178055,1.5324123
1.9227759,1.9332994
3.6630588,3.642429
2.1615367,2.1766398
8.969918,9.511524
2.705365,2.7606869
2.5230272,2.3956356
4.355801,4.3184433
5.150437,5.117941
1.447066,1.4570794
2.0779235,2.056393
2.3080323,2.3371022
1.8678576,1.8087265
1.8753612,1.8462768
1.8055693,1.7845623
2.2600982,2.264503
1.7461581,1.7118998
3.3643556,3.372314
