y_true,y_pred
2.421976,2.397335
2.4998493,2.4269364
1.7970436,1.805601
3.134365,3.2774403
2.0124443,2.0610628
2.192259,2.153085
1.7178649,1.5576948
3.5008292,3.2100942
2.7662566,2.655846
2.7297285,2.4274864
1.8862119,1.8018999
1.573131,1.5719349
2.225234,2.201838
1.8606119,1.8760929
2.758498,2.959775
2.474999,2.3576374
2.4977329,2.4549894
1.7307822,1.7059225
3.8590155,4.064026
1.7131475,1.707567
2.2858305,2.3948689
2.2281916,2.0964546
2.0550184,2.1253173
1.7092905,1.7370842
2.3943844,2.3186278
1.7394458,1.7617221
2.2215111,2.2063878
2.0057418,1.9540663
2.0428405,2.055463
1.6202873,1.6204177
1.5368853,1.4935304
1.3766949,1.3881168
2.44406,2.42781
3.2845073,3.223048
2.3050344,2.343192
4.0275464,4.073407
1.6285672,1.7214599
4.047787,2.0903144
2.1755488,2.1556864
1.7887897,2.0331492
2.7660441,2.6121454
1.6621271,1.7673724
2.2684755,2.3366039
2.3619163,2.2655354
2.5306544,3.1764693
2.4708035,2.5596595
2.9700665,2.8524535
2.7490604,2.6332695
1.7143024,1.7819525
2.413217,2.3771684
1.3940349,1.3951116
2.5870514,2.593423
1.6534023,1.6478617
2.0708506,1.9447138
2.0688965,2.3164887
4.086563,3.4898095
2.6512961,2.4530118
2.8967144,2.9396758
1.9356462,2.0902274
1.7397379,1.7867353
1.5850323,1.6081657
1.7319378,1.7011232
2.7413127,2.614799
1.9243004,1.9157517
1.5968589,1.6427062
1.700574,1.7660639
2.045619,2.117289
1.652875,1.6248397
1.8318793,1.7413588
2.3985412,2.4639518
1.6468934,1.6592067
2.3648047,2.891729
3.5711486,3.347295
1.8487437,1.8651153
1.6314021,3.1330676
1.6839437,1.6794784
2.1795948,2.1717951
2.3963964,2.657781
1.7853642,1.766447
2.4746716,2.9232588
1.8402253,1.7990339
4.347451,4.311063
4.248686,4.0812764
2.212088,2.3775196
2.2901876,2.236525
1.9356483,1.9227086
1.667633,1.6449497
2.0035973,1.9682257
2.6837122,2.3351822
1.8466185,1.869704
2.1883783,2.2333395
1.9031402,1.9843426
2.1047373,2.1961656
1.5368972,1.5635226
1.6444857,1.6071634
1.6292125,1.6348131
1.578139,1.7023726
1.9922824,1.7648598
1.8085524,1.8154851
3.005606,2.9937546
6.1899176,5.290283
2.7354047,2.6432815
1.6730212,1.6822827
2.48868,2.5430048
1.6932299,1.6749606
3.5372174,3.6806011
1.4314328,1.4282417
1.9010433,1.922735
1.7613562,1.7740295
3.655201,3.935502
1.6787333,1.8410876
1.883386,1.9512503
1.2774975,1.2930372
1.9977454,2.0457163
2.0781848,2.2899709
1.7988744,1.7307572
1.4761436,1.4992775
2.576975,2.368201
2.0675461,1.9829793
4.8289123,3.407334
2.4603114,2.4263675
1.9025207,2.0495024
2.9619894,2.7446244
1.3979747,1.4055848
5.0981154,3.6548426
3.0671377,3.0585701
3.0234766,2.8969991
4.35293,4.3073387
2.1584527,2.1486452
1.47835,1.4365844
1.8494481,1.834555
2.8221889,2.8689456
2.4215093,2.3700087
1.7540196,1.7151995
2.03234,2.1458516
1.889709,1.8592352
1.5915666,1.6585424
1.8258526,1.8634939
2.016808,1.906101
1.9461523,1.9571663
2.1883926,2.1455283
1.4357344,1.513127
3.3378098,3.4136262
2.3576052,2.2658572
2.2201352,2.0845492
1.8353148,1.8056484
1.4779861,1.4313838
2.2427306,2.387978
2.036328,1.974562
2.46467,3.2314656
2.1899772,2.3802934
3.9806104,2.9181972
1.5107393,1.5950646
1.9309751,2.12814
2.6762333,2.3512783
1.4893163,1.4497519
1.7599025,1.7232343
2.2123415,2.2769558
2.2417347,2.3821979
2.7139397,2.7376208
2.78185,2.8135486
1.3415166,1.394177
1.4459618,1.4331262
1.575119,1.6330714
1.7655028,1.7258664
1.4879247,1.4663863
1.8843391,2.0353847
2.5075276,2.5086436
1.9964801,1.9134067
3.042965,3.3092098
4.8939366,5.1208563
2.1718655,2.3401403
2.6530206,2.76161
1.8762221,1.8975077
2.5853734,3.1317997
1.8528302,1.8529602
1.7791077,1.9118721
1.8030735,1.8243124
1.4922019,1.5147271
1.5564967,1.5344399
1.7302215,1.6908092
1.6199503,1.6478735
1.622594,1.6101933
3.8487594,2.7210984
2.450848,2.3795283
1.441527,1.4639714
1.7069466,1.6531873
1.9196575,1.9045918
1.8370947,1.8085008
1.6531591,1.6647685
2.7498062,2.629385
1.5565654,1.5815854
1.7166111,1.7544749
1.6918089,1.6838694
2.0698757,1.8043249
1.9588598,1.9538924
1.6187866,1.5835967
2.21046,2.3284006
3.402046,2.5166996
2.2620704,2.3534026
2.5871105,2.4436154
3.5519648,3.8467557
1.6530282,1.6025288
1.9345812,1.9000059
2.279163,1.9203558
4.069957,4.0285525
1.4034481,1.4660087
2.311094,2.549389
1.5137517,1.536649
4.432306,4.1824913
1.2367721,1.4513967
1.4014279,1.4141221
1.8287307,1.8574383
2.0310886,1.9594977
4.848775,5.0494833
3.2909977,3.067589
1.410201,1.41303
2.116291,2.058364
1.6710781,1.6849601
2.7034457,2.7560127
1.4365096,1.4544898
2.474739,2.3636384
1.4913081,1.6319058
1.7425722,1.7562265
1.7838161,1.6696489
2.0398443,2.1307545
1.934425,2.0166361
2.105234,2.14608
3.0118313,2.8784497
2.9083214,2.6282666
3.610408,3.8365011
1.4655102,1.5101397
1.4213179,1.4154644
1.7870888,1.7327938
1.5394822,1.6582006
2.094954,1.8330108
1.9141577,1.9351243
1.501946,1.530575
1.471537,1.5080155
2.3526397,2.0277224
1.1991664,1.304834
1.6880298,1.717458
2.3821707,2.3071442
2.6670473,2.6406624
3.1522186,3.1742065
2.0955877,1.951339
2.5315359,2.6513066
1.5273525,1.5746664
1.1865917,1.4797268
2.815966,2.8599114
2.7730725,2.7252612
3.5002382,3.4099705
2.4852002,2.4860816
2.7197368,2.48501
1.7623848,1.6172056
1.9787201,1.965299
1.8819311,1.8835514
1.4046074,1.4656
2.6777503,2.8879476
2.1135554,2.0781221
1.4796396,1.4649194
2.7781062,2.7926946
1.614311,1.575572
4.6216016,4.5344644
1.8686001,1.6644118
1.7062743,1.6723759
1.3885483,1.4055531
1.4668179,1.4634994
1.6120454,1.5932949
2.0701969,2.1572666
1.671342,1.6722097
1.4789636,1.6519926
1.6997058,1.7846643
2.1368372,2.1666284
1.7414434,1.7185849
2.4902422,2.4821851
2.2340546,2.258459
2.1531281,2.2449121
1.7455672,1.7150333
2.935033,3.131051
1.622344,1.5483491
2.5527847,2.4002345
2.776423,2.3194666
1.8088671,1.7320666
1.5490857,1.5284046
2.1871219,1.9727554
2.1583126,2.0391738
2.3117733,2.2505822
2.2190201,2.1741219
2.6605113,2.422851
1.6108441,1.6125996
2.8458743,2.593767
1.9679519,2.0184174
2.5537949,2.5739422
3.1808913,3.2087998
1.6632907,1.6271024
2.3302226,2.4874759
1.5172927,1.5269252
1.8777045,1.9029725
2.3552902,2.388028
3.56581,3.6025863
1.365772,1.4310728
1.6694422,1.6633997
1.8797163,1.7810991
2.5615826,2.5979223
2.4596379,2.5288577
1.9305158,1.9425998
2.1108196,2.1376076
1.588434,1.6162066
2.2309191,2.0779285
1.7782463,1.7480149
1.4937015,1.5072842
1.56205,1.486191
1.5920354,1.6239398
2.4775124,2.4973989
2.4566915,2.1224241
2.0033712,1.974683
1.5883249,1.5634776
1.5793556,1.6127902
1.5269465,1.5306542
1.5185318,1.5214612
3.1594918,3.2566633
1.5250137,1.4791265
3.0637448,3.0270967
2.9652321,2.8242517
1.7774848,1.7225955
2.603572,2.5403762
2.461746,2.4690218
2.9409602,3.0182142
2.0822415,2.138004
3.2546852,3.4507465
2.1090233,2.01441
1.5716019,1.5532746
4.1922545,3.900631
1.5967675,1.6976428
2.6376314,2.7729855
1.5129709,1.5364981
2.4387617,2.4429386
1.520307,1.5807128
2.4066021,2.405129
1.8505716,1.817679
2.8448784,2.3287258
6.1776853,6.057061
2.6632712,2.7558603
4.8488145,3.8153563
1.6806597,1.6905723
1.4022601,1.37623
1.2316655,1.5098486
1.54902,1.4860876
3.153,3.3761954
4.794337,4.3994303
1.9752718,2.0139945
3.562348,2.664061
1.7734267,1.8145449
1.9119105,1.9744935
1.4418925,1.4548311
2.3750653,2.3903565
2.6874921,2.7440214
2.7739003,2.7604022
1.6547592,1.8795228
2.8633313,2.9513535
1.8059603,1.8100897
4.2964315,4.31964
