y_true,y_pred
1.9084626,1.8546529
2.4106185,2.318491
2.1621163,2.1455922
2.208544,2.120605
3.308633,3.209373
3.3213782,3.4267383
1.9126167,1.9415452
2.1483045,2.15374
1.5528886,1.5704551
1.352775,1.3684754
2.3297756,2.285083
1.8416798,1.8396885
1.6983515,1.7175078
1.8937842,1.9438933
2.2656288,2.2342138
4.75356,4.5442605
1.8472983,1.7923009
1.3766334,1.374097
3.4042752,3.5910509
1.8516165,1.8630393
2.2081635,2.1700678
1.6729215,1.753536
1.634197,1.6448808
3.191708,3.5249717
2.678956,2.9554803
2.1835685,2.1957767
1.7324731,1.7235744
2.2534742,2.307982
9.523672,8.261169
3.2975135,3.2208908
1.8323021,1.9559612
5.591005,6.897631
2.245171,2.2816772
1.5562477,1.502754
2.6848607,2.7719858
1.895912,1.7419682
1.5303594,1.5584834
2.2472763,2.213411
1.6325848,1.6438186
2.281593,2.1212149
1.5979689,1.6399182
2.9060283,2.8612642
2.2226648,2.2280636
2.119057,2.249364
1.8450389,1.8457812
3.4808524,3.1081853
2.3252764,2.2398818
4.128559,3.9571166
3.1355329,3.1400175
1.5291569,1.5197111
1.9534816,1.8886073
1.5531524,1.6266782
1.4123836,1.4489642
1.5699257,1.5500336
1.8871223,2.1141572
1.9121518,1.8983346
2.5292475,2.637484
1.6323757,1.70962
3.025809,3.0218148
2.2686155,2.1957088
1.6343194,1.688219
1.7919168,1.8697107
1.7720985,1.7409068
1.5683324,1.600709
1.6509377,1.8086627
2.8662233,2.989659
2.4124181,2.24023
1.7333487,1.6808028
2.4353266,2.26205
1.857813,1.8605735
1.9103274,1.8826427
1.9364736,1.9998474
1.7242701,1.5986857
1.4869639,1.51629
2.1029284,2.2997484
1.4929836,1.5198164
1.8585473,1.873469
2.3448336,2.796149
2.0857985,2.2140994
3.371943,3.3916683
1.671144,1.6467122
2.7391465,2.7459574
1.3955944,1.4212149
2.1129403,2.1841705
1.653511,1.6882203
1.808266,1.8198403
1.647787,1.6608068
1.9212978,1.9227021
1.8581454,1.9289635
1.9296057,1.9056318
1.6679189,1.6859792
1.5898888,1.6251607
1.4842224,1.5075423
2.3182502,2.4042597
1.7510793,1.8042933
3.2293963,3.007718
1.9336021,1.9438281
2.1256478,2.143612
1.6099689,1.5405886
1.8639992,1.8913748
1.9121051,1.9090714
1.6066529,1.6198497
2.3464892,2.362125
1.8739077,1.8643692
2.6105554,2.7659178
2.1747918,2.1847026
2.192427,2.2456272
1.5924823,1.6136706
1.8209356,1.8528738
1.6811088,1.7132787
2.146197,2.0999227
1.6726892,1.5856982
1.8462199,1.8409142
1.753948,1.8070102
2.9426746,3.1192756
3.2567046,2.9861355
1.677955,1.695697
1.9994943,2.0782385
1.7101657,1.7018656
2.3650935,2.4493022
2.3418822,2.419363
1.694796,1.6590296
2.1678023,2.2091556
1.7888275,1.7987303
2.1220381,2.0834215
1.9473914,2.1165376
2.211208,2.224432
2.749673,2.7818487
1.5592389,1.5113562
1.539748,1.541674
3.3536608,3.3548837
2.6130443,2.879896
2.1064188,2.031205
1.419718,1.4865702
1.7520636,1.8032949
2.929372,3.117166
2.4156516,2.4191296
2.9841433,2.8749416
2.7960613,2.9577317
2.2121491,2.327591
1.4891832,1.5007861
2.099238,2.055411
1.9217466,1.9096599
1.7040929,1.7600399
2.52098,2.7969394
2.778484,2.7655094
1.7541358,1.8256798
4.729839,4.1378083
1.6118563,1.64872
2.0990474,2.124558
1.3755,1.3812857
1.5806354,1.5962174
2.108757,2.1345515
2.7085242,3.458964
1.9472533,2.0125487
2.1172662,2.1203783
2.1136882,2.0636737
2.4090872,2.4306512
2.112201,2.0287604
2.3946285,2.3007073
