y_true,y_pred
2.4161255,2.5452468
2.5507133,2.608519
1.954877,1.946737
3.6357484,3.740224
1.7714401,1.7784972
3.5739334,3.8989325
2.270301,2.2624025
2.6377888,2.6659462
1.6181245,1.6247159
3.8979812,4.1353254
4.131344,4.091074
1.7765733,1.7814531
2.0188558,1.9808642
3.0893805,3.0808
1.7303066,1.744154
1.5368799,1.5342712
1.4593167,1.4974623
3.177078,3.1722882
3.0542703,3.1156368
2.5966399,2.6453042
2.096654,2.0739877
2.864186,2.8720589
2.4261067,2.4212875
2.4174805,2.466663
2.6247349,2.678442
1.4297127,1.4432254
1.7231148,1.7356536
2.3630993,2.385625
1.6410023,1.6707164
1.4795123,1.4883664
5.1203637,5.352372
1.6693312,1.6820955
14.276438,9.617967
2.736107,2.705188
1.8278899,1.8234835
2.4706414,2.4614205
1.7990296,1.8021233
2.9673176,2.9969182
2.3609514,2.3097696
3.5758111,3.572598
1.9996798,1.9730498
11.214827,11.253546
4.7731504,4.909712
2.3984022,2.5028386
1.988708,1.982998
3.3035336,3.2500243
1.7251866,1.734756
1.9912298,1.971103
2.8557024,2.985024
1.817484,1.8303123
1.8554555,1.876554
1.6438823,1.6693379
1.5378397,1.5272799
2.1987045,2.1788597
4.091579,4.1863775
2.0690787,2.0701973
4.6044545,4.5548673
2.0203207,1.9971068
1.3695498,1.3701749
1.7820724,1.7396164
2.6677082,2.6652324
1.7892145,1.7833073
1.9581515,1.969446
1.8723837,1.8529491
1.4647685,1.4736408
1.5403068,1.5324154
2.1149585,2.12321
1.7601324,1.7650566
2.1287804,2.1219635
6.726808,6.4598
1.885264,1.878763
3.0917826,3.11659
1.7839038,1.7874173
1.9365817,1.9607961
2.3803217,2.3707767
2.5104096,2.5633385
2.4514909,2.4776678
1.4810002,1.476931
3.774034,3.8552732
1.620732,1.633744
2.2013402,2.1818604
1.8625983,1.8572125
1.5726209,1.562819
1.6734196,1.7622921
1.9240282,1.9305333
1.5725938,1.5730017
1.541025,1.5002775
1.6674758,1.6666894
1.5327959,1.53799
2.5563645,2.6672437
2.9382403,2.7684684
1.9901778,1.9787058
1.7686152,1.7733076
1.6385341,1.6350424
2.9062684,2.9892442
4.2551146,4.323271
2.1411467,2.2797446
2.244229,2.2309337
2.6273773,2.7196302
2.1721833,2.178323
2.4476128,2.45389
1.7139539,1.7171191
2.0988913,2.1032023
1.6302518,1.6421742
1.4864672,1.4731599
3.0341742,3.0671656
1.4886707,1.5270187
2.3308237,2.4178176
3.930352,3.9188662
4.6379786,4.726125
2.1596441,2.148141
2.2273276,2.2418733
1.6715634,1.6534975
1.8330449,1.8010929
2.2557096,2.260284
2.0341256,2.0120595
3.1046863,3.1699529
1.8155807,1.7876701
3.4603221,3.42647
1.6078595,1.6249835
4.992551,5.0838656
