y_true,y_pred
2.421976,2.4081955
2.4998493,2.4326177
1.7970436,1.7936764
3.134365,3.204267
2.0124443,2.0968761
2.192259,2.127326
1.7178649,1.605506
3.5008292,3.1543467
2.7662566,2.6524792
2.7297285,2.3403764
1.8862119,1.8119454
1.573131,1.5655402
2.225234,2.1797035
1.8606119,1.8692913
2.758498,2.9102309
2.474999,2.3540187
2.4977329,2.4315438
1.7307822,1.740016
3.8590155,4.089875
1.7131475,1.7025039
2.2858305,2.3813424
2.2281916,2.0293293
2.0550184,2.1472948
1.7092905,1.7356029
2.3943844,2.2985034
1.7394458,1.7468951
2.2215111,2.2111564
2.0057418,1.9633155
2.0428405,2.0548096
1.6202873,1.6138678
1.5368853,1.499286
1.3766949,1.3856347
2.44406,2.4654925
3.2845073,3.3060484
2.3050344,2.3435116
4.0275464,4.0082827
1.6285672,1.7088587
4.047787,2.0857575
2.1755488,2.1794782
1.7887897,2.0097728
2.7660441,2.621893
1.6621271,1.7680461
2.2684755,2.3135335
2.3619163,2.2964177
2.5306544,3.1752863
2.4708035,2.5338469
2.9700665,3.01439
2.7490604,2.6951656
1.7143024,1.7842515
2.413217,2.4391804
1.3940349,1.391381
2.5870514,2.5820742
1.6534023,1.6722119
2.0708506,1.9791203
2.0688965,2.299563
4.086563,3.4725018
2.6512961,2.372611
2.8967144,2.9143603
1.9356462,2.0221527
1.7397379,1.7707281
1.5850323,1.5981984
1.7319378,1.7018877
2.7413127,2.6794133
1.9243004,1.9016271
1.5968589,1.8739718
1.700574,1.7912586
2.045619,2.090401
1.652875,1.6131742
1.8318793,1.7314446
2.3985412,2.4243016
1.6468934,1.672247
2.3648047,2.594989
3.5711486,3.3499877
1.8487437,1.894932
1.6314021,2.9277804
1.6839437,1.6819977
2.1795948,2.1991472
2.3963964,2.6943874
1.7853642,1.8036096
2.4746716,2.901163
1.8402253,1.8171694
4.347451,4.2787375
4.248686,4.139228
2.212088,2.3763895
2.2901876,2.2334356
1.9356483,1.9057413
1.667633,1.6510351
2.0035973,2.0090938
2.6837122,2.3457017
1.8466185,1.8839836
2.1883783,2.1941934
1.9031402,2.0221775
2.1047373,2.177227
1.5368972,1.5585668
1.6444857,1.591649
1.6292125,1.6092342
1.578139,1.6946014
1.9922824,1.774431
1.8085524,1.7989882
3.005606,2.9856358
6.1899176,5.1846085
2.7354047,2.7388415
1.6730212,1.755158
2.48868,2.5104113
1.6932299,1.6906158
3.5372174,3.6898067
1.4314328,1.4212494
1.9010433,1.901113
1.7613562,1.7699022
3.655201,3.3782096
1.6787333,1.8856598
1.883386,1.92852
1.2774975,1.2902827
1.9977454,2.069053
2.0781848,2.232032
1.7988744,1.7612947
1.4761436,1.510273
2.576975,2.3344214
2.0675461,1.9763334
4.8289123,3.4262385
2.4603114,2.4696627
1.9025207,2.0283258
2.9619894,2.9205189
1.3979747,1.382158
5.0981154,4.0574684
3.0671377,3.1129847
3.0234766,3.0404575
4.35293,4.335586
2.1584527,2.2400613
1.47835,1.4376966
1.8494481,1.8626776
2.8221889,2.8746455
2.4215093,2.382373
1.7540196,1.7327652
2.03234,2.1119628
1.889709,1.8188568
1.5915666,1.6253858
1.8258526,1.8419979
2.016808,1.9427086
1.9461523,2.024133
2.1883926,2.2531962
1.4357344,1.4992067
3.3378098,3.3126245
2.3576052,2.3379061
2.2201352,2.162622
1.8353148,1.8370202
1.4779861,1.4488819
2.2427306,2.4210787
2.036328,1.9485711
2.46467,3.0331287
2.1899772,2.343411
3.9806104,2.706885
1.5107393,1.5906869
1.9309751,2.1000023
2.6762333,2.3338928
1.4893163,1.4687402
1.7599025,1.7020099
2.2123415,2.2559762
2.2417347,2.4129982
2.7139397,2.7247975
2.78185,2.839732
1.3415166,1.3869312
1.4459618,1.4378254
1.575119,1.620492
1.7655028,1.7495271
1.4879247,1.4783598
1.8843391,2.084134
2.5075276,2.5213528
1.9964801,1.99038
3.042965,3.2858799
4.8939366,5.3884735
2.1718655,2.3158321
2.6530206,2.7487857
1.8762221,1.8750051
2.5853734,3.1253982
1.8528302,1.8613275
1.7791077,1.8932283
1.8030735,1.8441017
1.4922019,1.520472
1.5564967,1.541787
1.7302215,1.6981454
1.6199503,1.6442947
1.622594,1.6165227
3.8487594,2.6802683
2.450848,2.322243
1.441527,1.4620156
1.7069466,1.653104
1.9196575,1.9489477
1.8370947,1.7987443
1.6531591,1.6430176
2.7498062,2.7077951
1.5565654,1.5948819
1.7166111,1.7466769
1.6918089,1.6900684
2.0698757,1.8116126
1.9588598,1.977339
1.6187866,1.5743334
2.21046,2.294474
3.402046,2.6310081
2.2620704,2.3507156
2.5871105,2.4389534
3.5519648,3.7065907
1.6530282,1.6085498
1.9345812,1.898822
2.279163,1.9524208
4.069957,4.062007
1.4034481,1.4693516
2.311094,2.542686
1.5137517,1.5421822
4.432306,4.2701535
1.2367721,1.4910421
1.4014279,1.4311652
1.8287307,1.8962237
2.0310886,1.9845455
4.848775,5.001705
3.2909977,3.0551603
1.410201,1.3978584
2.116291,2.0524592
1.6710781,1.6967173
2.7034457,2.6112704
1.4365096,1.4141306
2.474739,2.3871655
1.4913081,1.6194606
1.7425722,1.7170875
1.7838161,1.7173095
2.0398443,2.1184585
1.934425,1.9676658
2.105234,2.1355991
3.0118313,2.922074
2.9083214,2.6596212
3.610408,3.9222803
1.4655102,1.5226836
1.4213179,1.403944
1.7870888,1.8668703
1.5394822,1.6344322
2.094954,1.8590403
1.9141577,1.9472871
1.501946,1.5690482
1.471537,1.5069618
2.3526397,2.033018
1.1991664,1.2954465
1.6880298,1.7311561
2.3821707,2.2913117
2.6670473,2.5921044
3.1522186,3.252261
2.0955877,2.0023415
2.5315359,2.6120024
1.5273525,1.5726922
1.1865917,1.5660325
2.815966,2.8505998
2.7730725,2.7573504
3.5002382,3.4125066
2.4852002,2.4704652
2.7197368,2.4537904
1.7623848,1.6238458
1.9787201,2.004964
1.8819311,1.8707854
1.4046074,1.4730566
2.6777503,2.8232653
2.1135554,2.1407146
1.4796396,1.4642951
2.7781062,2.7868476
1.614311,1.5848029
4.6216016,4.489759
1.8686001,1.6319869
1.7062743,1.6708689
1.3885483,1.4172657
1.4668179,1.4794779
1.6120454,1.5981424
2.0701969,2.1873107
1.671342,1.6770475
1.4789636,1.672302
1.6997058,1.7801905
2.1368372,2.170411
1.7414434,1.7369606
2.4902422,2.3894522
2.2340546,2.27068
2.1531281,2.195898
1.7455672,1.7347957
2.935033,3.045963
1.622344,1.5615367
2.5527847,2.3467543
2.776423,2.3032403
1.8088671,1.7217689
1.5490857,1.5113251
2.1871219,2.1417148
2.1583126,2.1198807
2.3117733,2.243464
2.2190201,2.1727886
2.6605113,2.416461
1.6108441,1.6156191
2.8458743,2.6090703
1.9679519,1.9822276
2.5537949,2.5383966
3.1808913,3.1755552
1.6632907,1.6285914
2.3302226,2.467753
1.5172927,1.5357208
1.8777045,1.8780706
2.3552902,2.3558507
3.56581,3.8414357
1.365772,1.4556894
1.6694422,1.6626158
1.8797163,1.8600873
2.5615826,2.5279582
2.4596379,2.4830775
1.9305158,1.9539099
2.1108196,2.115561
1.588434,1.6122868
