y_true,y_pred
2.7529511,2.5079203
2.239249,2.2226255
4.110913,4.1347666
2.388252,2.4524121
1.77243,1.7961843
2.492244,2.5300279
1.5946786,1.5641941
1.5238585,1.5380758
2.2433,2.2135248
1.7767138,1.7394462
31.002268,6.7661095
3.0850344,3.0994608
1.3630407,1.3818519
12.891263,11.888588
1.6924756,1.6411356
1.4274687,1.3997837
5.0288625,5.246184
2.7311516,2.6026816
1.3211068,1.2787275
1.6577494,1.65242
6.5360155,7.038877
2.2162836,2.249121
1.8512152,1.8836367
1.534761,1.5698793
2.896363,2.8648825
1.742922,1.7691141
1.77867,1.7509784
1.6175865,1.6078575
2.1554582,2.1921794
1.0,1.017066
1.6489882,1.642241
4.306623,4.2152452
2.1313725,1.9202714
8.322433,1.8135355
1.6905391,1.6874057
2.4005983,2.4713857
2.1262403,2.034932
1.5989401,1.5878714
1.9497008,2.0598426
1.4061768,1.4877113
1.7301313,1.7116091
2.431529,2.419846
2.4078453,2.2458482
1.4250946,1.4270607
21.911911,1.6679953
1.5403159,1.5538617
6.5473657,1.8865367
1.2747549,1.2632616
1.4543666,1.3989643
2.8222332,2.2073996
1.6768122,1.6237102
2.2789888,2.2689445
2.522956,2.6222174
1.0,2.1829522
2.3621116,2.3471856
2.5724535,2.7950416
2.092041,2.082836
1.396424,1.3928164
2.0254712,2.0309782
2.0324042,2.0578427
2.4857068,2.6762261
1.8343897,1.8399096
3.622246,3.6820388
2.3785145,2.2089622
3.3809762,3.3221486
1.624372,1.6465371
1.8711535,1.829406
1.579427,1.5832441
3.35146,3.3733582
3.6428926,3.9177687
1.8756341,2.0089684
1.6410015,1.6772764
2.3037927,2.3702607
2.0703082,2.1869125
4.971811,5.28365
3.1857533,3.005079
1.5074492,1.5444034
1.8489394,1.8408678
2.5485063,2.3780575
1.5127702,1.4795697
1.5669878,1.5705925
2.8271306,2.992611
1.862033,1.9808862
3.1231394,3.1006286
1.593424,1.5746636
2.0871716,2.0807838
2.472385,2.401726
1.9024161,1.8342404
2.4161043,2.5747802
1.6538807,1.681981
1.8491409,1.6909361
1.9988201,1.9588797
1.4870042,1.5176966
2.638894,2.6115847
1.414735,1.4192044
2.1055048,2.1656256
1.9900587,1.9886386
2.2255518,2.2350981
1.7295312,1.9124408
2.0706573,2.081334
2.0732143,2.0658112
5.888813,5.780233
2.1918826,2.0980828
1.662249,1.7586802
1.7493559,1.7510502
2.0084114,1.8766394
2.0651069,2.0957992
1.7578994,1.787007
2.9553537,2.935261
2.2753022,2.264379
2.7503798,2.6518037
1.6791651,1.7299597
1.5769572,1.5947645
1.710767,1.7172153
2.000527,1.9307122
1.5337635,1.5402762
1.4780298,1.5408473
1.3797343,1.4083672
2.3170745,2.2610855
2.4340997,2.491077
1.919816,1.8690054
2.5917165,2.4215267
2.270508,2.016488
2.96215,3.05061
2.4273527,2.5760102
1.7917728,1.7893009
1.8725206,1.8369775
1.7517056,1.6729193
1.8712218,1.8336108
2.0480833,2.0970926
