y_true,y_pred
1.9084626,1.8953716
2.4106185,2.3472853
2.1621163,2.1142187
2.208544,2.1497276
3.308633,3.352191
3.3213782,3.3803415
1.9126167,1.9211681
2.1483045,2.1632352
1.5528886,1.575666
1.352775,1.3575573
2.3297756,2.3050194
1.8416798,1.8308303
1.6983515,1.714483
1.8937842,1.8988421
2.2656288,2.2677114
4.75356,4.7307525
1.8472983,1.8555559
1.3766334,1.3675288
3.4042752,3.4006705
1.8516165,1.8415608
2.2081635,2.2136683
1.6729215,1.6589695
1.634197,1.6439223
3.191708,3.5828695
2.678956,2.7450101
2.1835685,2.2128863
1.7324731,1.7274611
2.2534742,2.293915
9.523672,8.453508
3.2975135,3.2813368
1.8323021,1.8468031
5.591005,6.260309
2.245171,2.2353044
1.5562477,1.568157
2.6848607,2.570355
1.895912,1.908545
1.5303594,1.5123007
2.2472763,2.2554076
1.6325848,1.6080749
2.281593,2.3046355
1.5979689,1.6132569
2.9060283,3.024228
2.2226648,2.2248921
2.119057,2.1165812
1.8450389,1.8365424
3.4808524,3.6162276
2.3252764,2.2889245
4.128559,4.136756
3.1355329,3.1605303
1.5291569,1.5391334
1.9534816,1.8881617
1.5531524,1.5750124
1.4123836,1.4360354
1.5699257,1.5674666
1.8871223,1.9168828
1.9121518,1.91532
2.5292475,2.6094635
1.6323757,1.6470559
3.025809,2.9495208
2.2686155,2.2391818
1.6343194,1.6375499
1.7919168,1.8169084
1.7720985,1.7397635
1.5683324,1.5605495
1.6509377,1.643862
2.8662233,2.9111137
2.4124181,2.3691444
1.7333487,1.7245148
2.4353266,2.408221
1.857813,1.8422508
1.9103274,1.8991028
1.9364736,1.9477973
1.7242701,1.6946192
1.4869639,1.5008717
2.1029284,2.1498249
1.4929836,1.5027649
1.8585473,1.8415627
2.3448336,2.445005
2.0857985,2.0760934
3.371943,3.325804
1.671144,1.6708806
2.7391465,2.731908
1.3955944,1.3869836
2.1129403,2.1222816
1.653511,1.6349416
1.808266,1.8137977
1.647787,1.639072
1.9212978,1.9083686
1.8581454,1.8654363
1.9296057,1.916261
1.6679189,1.6709497
1.5898888,1.5827543
1.4842224,1.4767098
2.3182502,2.2860992
1.7510793,1.771537
3.2293963,3.2444396
1.9336021,1.9595116
2.1256478,2.1120257
1.6099689,1.6066529
1.8639992,1.8717828
1.9121051,1.9303861
1.6066529,1.6126587
2.3464892,2.3050325
1.8739077,1.8620973
2.6105554,2.5022159
2.1747918,2.3400495
2.192427,2.1817188
1.5924823,1.5680035
1.8209356,1.8306448
1.6811088,1.6804711
2.146197,2.1346803
1.6726892,1.6902025
1.8462199,1.8224077
1.753948,1.7567341
2.9426746,3.0530982
3.2567046,3.2119622
1.677955,1.6666095
1.9994943,2.0154922
1.7101657,1.7168976
2.3650935,2.5259147
2.3418822,2.354288
1.694796,1.718014
2.1678023,2.1516685
1.7888275,1.7569714
2.1220381,2.0884724
1.9473914,2.067874
2.211208,2.2143037
2.749673,2.715107
1.5592389,1.5432136
1.539748,1.566736
3.3536608,3.3438063
2.6130443,2.658335
2.1064188,2.1127205
1.419718,1.4379101
1.7520636,1.775911
2.929372,2.9555883
2.4156516,2.4174242
2.9841433,3.183271
2.7960613,3.0253522
2.2121491,2.1808906
1.4891832,1.487018
2.099238,2.1082144
1.9217466,1.9090466
1.7040929,1.7264773
2.52098,2.4797473
2.778484,2.7822692
1.7541358,1.7482555
4.729839,4.794534
1.6118563,1.6089201
2.0990474,2.157992
1.3755,1.3670043
1.5806354,1.5922916
2.108757,2.0922017
2.7085242,2.7199054
1.9472533,1.9634459
2.1172662,2.0996852
2.1136882,2.0957272
2.4090872,2.4036045
2.112201,2.1112719
2.3946285,2.377707
1.7490063,1.760291
1.547203,1.5567021
1.9875445,1.9257535
1.976135,1.9614275
2.8784864,2.840631
2.2011206,2.2444878
1.670146,1.6560905
1.5740327,1.6268177
3.130548,3.1363769
1.5824032,1.6346077
1.6765624,1.6744862
4.699785,5.5847874
2.5386858,2.5450726
2.705981,2.7252467
4.277999,4.3156824
1.4738438,1.4746554
1.6306765,1.6233767
2.8181577,2.8040106
1.6482743,1.6482512
3.8386548,3.777603
3.599667,3.600615
1.40748,1.4315169
1.634613,1.6342722
1.5703167,1.5528907
1.7985216,1.8121135
2.4170027,2.4111142
1.9798148,1.9610705
1.5829197,1.5916543
32.97317,36.848602
2.41139,2.2835732
1.7260706,1.7118647
2.7093813,2.6600688
3.1359742,3.1489403
3.3620431,3.2916405
2.5732741,2.5596337
1.6160651,1.5956457
2.135373,2.1476219
4.638824,4.667927
2.211696,2.1856978
2.9680355,2.948356
1.7370127,1.7438332
1.4165655,1.4476714
2.4228578,2.4391494
3.1563692,3.0503888
2.109576,2.1426866
1.6232684,1.6232597
1.6492192,1.6562495
1.9270004,1.9063828
1.8398768,1.8459892
6.7817597,7.6651044
1.4492012,1.4310316
1.5541978,1.5637661
2.1986046,2.1754088
2.0570695,2.068384
1.8526021,1.8363099
2.0651495,2.078196
2.0803716,2.0560317
1.9334612,1.9412682
