y_true,y_pred
1.9084626,1.8719838
2.4106185,2.3877811
2.1621163,2.1224408
2.208544,2.1623108
3.308633,3.3358932
3.3213782,3.3742437
1.9126167,1.9251533
2.1483045,2.15617
1.5528886,1.587326
1.352775,1.375781
2.3297756,2.3117728
1.8416798,1.8450226
1.6983515,1.6822159
1.8937842,1.9106083
2.2656288,2.259678
4.75356,4.7685375
1.8472983,1.8644909
1.3766334,1.37276
3.4042752,3.4314632
1.8516165,1.8635335
2.2081635,2.2227607
1.6729215,1.6701083
1.634197,1.6453922
3.191708,3.4742408
2.678956,2.7212381
2.1835685,2.1950302
1.7324731,1.7316148
2.2534742,2.285222
9.523672,8.775638
3.2975135,3.24104
1.8323021,1.8465328
5.591005,6.2656775
2.245171,2.2452607
1.5562477,1.5650448
2.6848607,2.6199646
1.895912,1.9550415
1.5303594,1.5221424
2.2472763,2.2374406
1.6325848,1.614011
2.281593,2.2615838
1.5979689,1.6151838
2.9060283,3.0138664
2.2226648,2.2300026
2.119057,2.130696
1.8450389,1.8550756
3.4808524,3.5381641
2.3252764,2.3034365
4.128559,4.210821
3.1355329,3.183865
1.5291569,1.5474532
1.9534816,1.8981011
1.5531524,1.6099812
1.4123836,1.4239864
1.5699257,1.553344
1.8871223,1.9767569
1.9121518,1.922769
2.5292475,2.5416658
1.6323757,1.629525
3.025809,2.9822292
2.2686155,2.2372332
1.6343194,1.6282474
1.7919168,1.813344
1.7720985,1.7451035
1.5683324,1.555272
1.6509377,1.6578044
2.8662233,2.899601
2.4124181,2.4462264
1.7333487,1.734043
2.4353266,2.4238315
1.857813,1.8538594
1.9103274,1.9042509
1.9364736,1.9602854
1.7242701,1.6929989
1.4869639,1.5098095
2.1029284,2.1485763
1.4929836,1.481207
1.8585473,1.8565499
2.3448336,2.4620633
2.0857985,2.0848722
3.371943,3.4011655
1.671144,1.6745912
2.7391465,2.7437816
1.3955944,1.3996167
2.1129403,2.1300497
1.653511,1.6381154
1.808266,1.826562
1.647787,1.6502919
1.9212978,1.9067202
1.8581454,1.8687408
1.9296057,1.8797337
1.6679189,1.6664708
1.5898888,1.5988705
1.4842224,1.4882872
2.3182502,2.2799282
1.7510793,1.776808
3.2293963,3.2086148
1.9336021,1.9287442
2.1256478,2.1198437
1.6099689,1.6024469
1.8639992,1.8528299
1.9121051,1.9405143
1.6066529,1.616974
2.3464892,2.3226025
1.8739077,1.8836114
2.6105554,2.5233343
2.1747918,2.2853348
2.192427,2.193066
1.5924823,1.5756937
1.8209356,1.8453597
1.6811088,1.6886795
2.146197,2.1580224
1.6726892,1.6717033
1.8462199,1.8258274
1.753948,1.7623557
2.9426746,3.0220585
3.2567046,3.289296
1.677955,1.6863061
1.9994943,2.0182614
1.7101657,1.6974571
2.3650935,2.449832
2.3418822,2.3514366
1.694796,1.7122172
2.1678023,2.1782253
1.7888275,1.8088703
2.1220381,2.1057856
1.9473914,2.045001
2.211208,2.2087336
2.749673,2.7327604
1.5592389,1.5525832
1.539748,1.5637765
3.3536608,3.36289
2.6130443,2.6547894
2.1064188,2.1035414
1.419718,1.4288422
1.7520636,1.7681811
2.929372,2.9668744
2.4156516,2.4214313
2.9841433,3.0833821
2.7960613,2.826909
2.2121491,2.2150455
1.4891832,1.4758956
2.099238,2.093363
1.9217466,1.9135303
1.7040929,1.7083626
2.52098,2.5015593
2.778484,2.7978325
1.7541358,1.7543192
4.729839,4.6390333
1.6118563,1.6150424
2.0990474,2.1526291
1.3755,1.3801982
1.5806354,1.5908177
2.108757,2.111994
2.7085242,2.7407007
1.9472533,1.9642956
2.1172662,2.119814
2.1136882,2.118084
2.4090872,2.4046407
2.112201,2.128974
2.3946285,2.3801498
1.7490063,1.7642457
1.547203,1.5617903
1.9875445,1.9502883
1.976135,1.9403031
2.8784864,2.8424973
2.2011206,2.2406619
1.670146,1.6744928
1.5740327,1.5698247
3.130548,3.145246
1.5824032,1.6317606
1.6765624,1.6765599
4.699785,5.5984154
2.5386858,2.5814934
2.705981,2.737925
4.277999,4.3139367
1.4738438,1.4817951
1.6306765,1.650229
2.8181577,2.8173146
1.6482743,1.6486037
3.8386548,3.803627
3.599667,3.6081321
1.40748,1.4301426
1.634613,1.6314049
1.5703167,1.56035
1.7985216,1.8245964
2.4170027,2.3891006
1.9798148,1.941726
1.5829197,1.5630975
32.97317,33.778984
2.41139,2.3288198
1.7260706,1.7490962
2.7093813,2.6625738
3.1359742,3.130818
3.3620431,3.3325171
2.5732741,2.5207345
1.6160651,1.6000834
2.135373,2.1367483
4.638824,4.6726885
2.211696,2.207138
2.9680355,2.9449735
1.7370127,1.7301972
1.4165655,1.4369707
2.4228578,2.4499154
3.1563692,3.233995
2.109576,2.141286
1.6232684,1.6136408
1.6492192,1.6603848
1.9270004,1.9191227
1.8398768,1.835768
6.7817597,7.4113226
1.4492012,1.4254055
1.5541978,1.5512911
2.1986046,2.1751897
2.0570695,2.0534234
1.8526021,1.8574346
2.0651495,2.1025083
2.0803716,2.0858781
1.9334612,1.9118042
1.4750683,1.4741285
1.4610606,1.4715449
5.218649,5.133107
1.7929002,1.8011588
1.9712831,1.9189341
2.2190642,2.2343705
1.510031,1.523509
2.8450108,2.8353298
2.323719,2.3439162
1.7501428,1.732156
2.6705723,2.7140956
2.3628252,2.3597698
2.8268356,2.7925487
1.8060427,1.7977135
3.1364064,3.1472912
1.6991764,1.7217548
1.9191144,2.014819
3.5422199,3.5794609
2.1680691,2.188686
1.700024,1.7093835
1.5863029,1.5835133
1.5508063,1.5621517
1.5776,1.5935106
1.5625833,1.5493295
1.2880052,1.3031882
2.2063875,2.221522
1.4325889,1.4150822
1.8141059,1.8137022
2.3969293,2.419148
2.9672096,2.7786713
1.6929773,1.7017801
1.6967616,1.6739721
2.5065737,2.5113788
4.959267,5.1058626
1.6778598,1.6758246
1.477493,1.4722638
1.961364,2.0603375
1.881666,1.9090405
1.3866025,1.3923447
1.642612,1.6527909
1.5863726,1.5856134
1.749619,1.7527397
4.1509314,4.392712
1.4385178,1.4477034
1.4032106,1.4021606
2.842358,2.8899152
2.689557,2.6886716
3.083958,3.0242844
2.6614475,2.649508
2.4559634,2.4277065
1.7802235,1.7783804
1.7182355,1.7197664
3.4702299,3.4617527
1.8375522,1.8171564
3.7049515,3.6496983
2.5060334,2.5357668
2.5013995,2.529262
4.8027077,4.910147
6.6661625,6.3291235
3.002871,2.984841
2.383538,2.4770322
3.6770253,3.8337812
1.3336229,1.3557179
2.1464322,2.096496
1.0,1.0006115
2.8005733,2.799881
1.7659568,1.7789513
2.5806053,2.607114
2.1386333,2.1227834
1.8520958,1.8512824
1.3939153,1.3822728
2.4721012,2.4845824
1.5146782,1.4925599
1.7775257,1.7696359
1.8360255,1.7213438
4.946589,5.150235
1.31339,1.3396508
1.7427019,1.7332467
2.7369266,2.7451377
2.0773065,2.0540092
1.6786723,1.6522846
1.9838318,1.9781963
3.0197387,3.009262
1.8798945,1.8894175
1.9359934,1.9336174
2.0632813,2.070477
2.3126464,2.313906
1.7289069,1.7341897
2.2697785,2.216562
1.5374602,1.5429859
1.7341353,1.7235858
3.0781488,3.0906262
5.1401687,4.905941
33.467236,34.95386
2.9661422,2.9741304
1.9788058,1.9910853
1.0,1.0023575
2.2271628,3.3833985
1.857708,1.8308184
1.9367238,1.9281824
1.8095486,1.8391773
2.0568616,2.073549
1.5838044,1.6006501
3.0420387,2.9482903
1.465017,1.5037558
1.54531,1.5561252
2.8668673,2.9494586
2.7553856,2.650588
1.5405626,1.557395
2.5098395,2.5204391
4.1537933,4.235073
1.4243094,1.4258115
4.714203,5.0439725
1.3924798,1.3854368
2.1155536,2.114049
2.3695848,2.4397328
1.5199229,1.5268811
1.7507885,1.7837492
2.184124,2.1496942
1.7515364,1.751031
1.9351345,1.9442499
2.3089528,2.321556
1.6043613,1.6183444
2.428923,2.42411
2.0051272,1.9960089
2.122476,2.1451893
3.2333329,3.2804265
1.7681971,1.763526
