y_true,y_pred
2.4161255,2.3540292
2.5507133,2.6610162
1.954877,1.9428321
3.6357484,3.1702542
1.7714401,1.7267177
3.5739334,3.6164823
2.270301,2.1854975
2.6377888,2.693814
1.6181245,1.6433835
3.8979812,4.197757
4.131344,4.227925
1.7765733,1.8016717
2.0188558,1.7811189
3.0893805,3.1793191
1.7303066,1.7926087
1.5368799,1.5346482
1.4593167,1.493935
3.177078,3.2712395
3.0542703,2.9179096
2.5966399,2.8259025
2.096654,2.2084222
2.864186,2.8482509
2.4261067,2.428899
2.4174805,2.4095144
2.6247349,2.5969286
1.4297127,1.4572892
1.7231148,1.7404253
2.3630993,2.3447652
1.6410023,1.6692052
1.4795123,1.5377365
5.1203637,5.0894165
1.6693312,1.6806488
14.276438,3.9081619
2.736107,2.4825058
1.8278899,1.7560116
2.4706414,2.544888
1.7990296,1.8903105
2.9673176,3.0983129
2.3609514,2.2764502
3.5758111,3.5965877
1.9996798,1.976669
11.214827,5.4799976
4.7731504,4.8182993
2.3984022,3.1213012
1.988708,1.9752104
3.3035336,3.185
1.7251866,1.7189262
1.9912298,2.1128948
2.8557024,2.1693811
1.817484,1.8894317
1.8554555,1.8645347
1.6438823,1.7067702
1.5378397,1.5605975
2.1987045,2.2726986
4.091579,4.2768545
2.0690787,2.0703254
4.6044545,4.959206
2.0203207,1.9714307
1.3695498,1.3497002
1.7820724,1.7541785
2.6677082,2.7341533
1.7892145,1.7179651
1.9581515,1.9705774
1.8723837,1.8757887
1.4647685,1.4595877
1.5403068,1.5217416
2.1149585,2.2046685
1.7601324,1.6023421
2.1287804,2.4457638
6.726808,6.197924
1.885264,1.884496
3.0917826,3.2309012
1.7839038,1.8302696
1.9365817,1.9428003
2.3803217,2.389917
2.5104096,2.6514187
2.4514909,2.985833
1.4810002,1.4878843
3.774034,3.9151511
1.620732,1.7095797
2.2013402,2.1727536
1.8625983,1.8496747
1.5726209,1.5330718
1.6734196,1.9277773
1.9240282,1.9347541
1.5725938,1.5449865
1.541025,1.5088809
1.6674758,1.690539
1.5327959,1.5697095
2.5563645,2.7375271
2.9382403,2.967084
1.9901778,1.8338268
1.7686152,1.7475315
1.6385341,1.5447172
2.9062684,4.6061125
4.2551146,3.9484396
2.1411467,2.248077
2.244229,2.1908307
2.6273773,2.6208034
2.1721833,2.3550425
2.4476128,2.6360412
1.7139539,1.7629042
2.0988913,2.06994
1.6302518,1.6459346
1.4864672,1.4937445
3.0341742,3.3035254
1.4886707,1.4734647
2.3308237,2.8249993
3.930352,3.3550067
4.6379786,5.3318872
2.1596441,2.1545434
2.2273276,2.4041162
1.6715634,1.6804862
1.8330449,1.8165036
2.2557096,2.3550568
2.0341256,1.5949357
3.1046863,3.3006303
1.8155807,1.8031807
3.4603221,3.346342
1.6078595,1.652557
4.992551,5.0810328
1.6213444,1.6344593
1.5178055,1.5372283
1.9227759,1.917695
3.6630588,4.079294
2.1615367,2.2357757
8.969918,6.266306
2.705365,2.87189
2.5230272,2.5285206
4.355801,4.1554546
5.150437,4.6751165
1.447066,1.4410318
2.0779235,2.1812248
2.3080323,2.305581
1.8678576,1.9036872
1.8753612,1.8443986
1.8055693,1.753031
2.2600982,2.484962
1.7461581,1.7644901
3.3643556,3.4096918
5.3842983,5.221716
2.767569,2.7022424
2.1889913,2.2976246
3.2594104,3.3132477
1.590807,1.601057
2.1104634,2.1157234
2.139926,2.1040578
1.8758514,1.8909645
7.5311894,5.3908005
1.6438589,1.4671576
3.0320203,2.9445004
1.6114516,1.6390874
2.947586,3.0073543
1.6603231,1.7066113
2.4178784,2.3325176
2.1504064,2.2909946
1.0,5.2691
1.9695946,2.014081
1.8402107,1.8568134
1.7483758,1.7190962
1.7663866,1.8333116
1.781127,1.7093868
2.9494858,3.0153434
2.1437395,1.9855111
3.9680538,4.0599017
1.4877193,1.5802577
2.4040244,2.2818835
1.8653128,1.872257
2.4221532,2.4534535
2.4863365,2.5197117
1.6336594,1.613466
2.3696477,2.463666
1.7699448,1.7047646
2.1576426,2.1053417
1.9662654,1.9137714
1.6741359,1.6616039
2.190977,2.3632452
2.0560503,2.0927887
2.0844681,2.029811
3.084207,3.014503
1.654925,1.6870437
1.58264,1.6150689
1.6533349,1.7148552
3.234553,3.3064601
1.6434984,1.7563419
1.4963708,1.5328788
2.450689,2.6702085
1.9822965,2.0737553
2.3251538,2.467276
1.3410195,1.3466685
1.3915219,1.3891025
1.4968638,1.5341977
1.5123729,1.5788605
3.579838,3.242539
1.5728954,1.6208944
2.5274494,2.4263618
1.9846604,1.8431754
2.6237605,2.9459138
1.8294737,1.7850335
2.401149,2.450077
4.1636925,4.1514864
1.7863259,1.7918237
2.003164,1.9105866
1.7572755,1.7845137
1.6940624,1.6383879
4.1338487,3.8519132
2.4049256,2.249145
3.1276584,3.1066065
3.9391623,3.6724682
2.3034225,2.1134264
2.177788,2.4555387
2.4000912,2.4276881
3.0448651,3.2312112
1.8588388,1.846838
2.029841,1.9024078
1.9194415,1.9137363
2.0856085,2.154882
2.1778045,2.2392702
3.3120818,2.5263252
3.4649699,3.314467
1.6806744,1.6873295
2.459043,2.2187972
2.744952,2.810584
4.1443534,4.6312027
2.8078868,2.8893898
2.3233922,2.3149056
7.057081,5.873965
2.7826197,3.0686693
2.998677,2.9419641
