y_true,y_pred
2.421976,2.4159312
2.4998493,2.4368482
1.7970436,1.7827163
3.134365,3.1671326
2.0124443,2.0713785
2.192259,2.1477618
1.7178649,1.5712268
3.5008292,3.1768577
2.7662566,2.635979
2.7297285,2.430722
1.8862119,1.8172572
1.573131,1.579263
2.225234,2.1673684
1.8606119,1.8686621
2.758498,2.9263954
2.474999,2.397792
2.4977329,2.4439802
1.7307822,1.7471558
3.8590155,4.1019707
1.7131475,1.6985731
2.2858305,2.3685088
2.2281916,2.0011163
2.0550184,2.1023817
1.7092905,1.7578292
2.3943844,2.2956977
1.7394458,1.8074387
2.2215111,2.2041175
2.0057418,1.9443121
2.0428405,2.0717173
1.6202873,1.6033516
1.5368853,1.4820764
1.3766949,1.3925043
2.44406,2.418309
3.2845073,3.287992
2.3050344,2.3566327
4.0275464,4.0051413
1.6285672,1.7008991
4.047787,2.0696452
2.1755488,2.1943307
1.7887897,1.9872186
2.7660441,2.5839815
1.6621271,1.7377386
2.2684755,2.3327696
2.3619163,2.3242514
2.5306544,3.1423213
2.4708035,2.5044615
2.9700665,3.0121272
2.7490604,2.704703
1.7143024,1.7892449
2.413217,2.4022202
1.3940349,1.3893595
2.5870514,2.5681343
1.6534023,1.6797838
2.0708506,1.9932203
2.0688965,2.2624536
4.086563,3.451733
2.6512961,2.2988982
2.8967144,2.9364085
1.9356462,1.9732248
1.7397379,1.7807258
1.5850323,1.6005435
1.7319378,1.7044387
2.7413127,2.6698399
1.9243004,1.9096802
1.5968589,1.7266974
1.700574,1.7817438
2.045619,2.0792465
1.652875,1.6303859
1.8318793,1.7431338
2.3985412,2.3840158
1.6468934,1.6502181
2.3648047,2.6673446
3.5711486,3.3344936
1.8487437,1.8853819
1.6314021,2.8768811
1.6839437,1.6364452
2.1795948,2.2010581
2.3963964,2.7024431
1.7853642,1.777582
2.4746716,2.9321482
1.8402253,1.8938799
4.347451,4.257991
4.248686,4.147832
2.212088,2.3104372
2.2901876,2.2813306
1.9356483,1.9269948
1.667633,1.6271749
2.0035973,2.0059583
2.6837122,2.2766802
1.8466185,1.8493351
2.1883783,2.190001
1.9031402,1.9858217
2.1047373,2.2134254
1.5368972,1.5501057
1.6444857,1.5998664
1.6292125,1.6556041
1.578139,1.6754733
1.9922824,1.8020301
1.8085524,1.7982359
3.005606,2.945215
