y_true,y_pred
2.4161255,2.4860952
2.5507133,2.604895
1.954877,2.0112
3.6357484,3.7099855
1.7714401,1.7775404
3.5739334,4.03965
2.270301,2.2344236
2.6377888,2.6316085
1.6181245,1.627077
3.8979812,4.1047654
4.131344,4.0547686
1.7765733,1.7976441
2.0188558,1.9725164
3.0893805,3.041389
1.7303066,1.747602
1.5368799,1.5387359
1.4593167,1.4841578
3.177078,3.2090812
3.0542703,3.0717332
2.5966399,2.5680676
2.096654,2.1031346
2.864186,2.844905
2.4261067,2.381281
2.4174805,2.5100513
2.6247349,2.663309
1.4297127,1.4426942
1.7231148,1.7598315
2.3630993,2.363078
1.6410023,1.6667513
1.4795123,1.4845612
5.1203637,5.167656
1.6693312,1.6950111
14.276438,10.373817
2.736107,2.7337384
1.8278899,1.785365
2.4706414,2.4626398
1.7990296,1.7778656
2.9673176,3.0143235
2.3609514,2.2844472
3.5758111,3.5546632
1.9996798,1.9940748
11.214827,11.549919
4.7731504,4.8614006
2.3984022,2.567621
1.988708,1.9704134
3.3035336,3.2053704
1.7251866,1.7467912
1.9912298,1.9808164
2.8557024,2.9028757
1.817484,1.8379884
1.8554555,1.8509583
1.6438823,1.7064016
1.5378397,1.5326815
2.1987045,2.2529776
4.091579,4.24844
2.0690787,2.0647058
4.6044545,4.508561
2.0203207,1.9848456
1.3695498,1.3778877
1.7820724,1.7402571
2.6677082,2.7007718
1.7892145,1.7830937
1.9581515,2.015601
1.8723837,1.8838804
1.4647685,1.4574533
1.5403068,1.5213069
2.1149585,2.1008208
1.7601324,1.6955364
2.1287804,2.1491582
6.726808,6.4531546
1.885264,1.8860669
3.0917826,3.0878959
1.7839038,1.7616279
1.9365817,1.9304602
2.3803217,2.383096
2.5104096,2.549636
2.4514909,2.5169256
1.4810002,1.4898968
3.774034,3.8799043
1.620732,1.6361469
2.2013402,2.182958
1.8625983,1.8419755
1.5726209,1.545922
1.6734196,1.804435
1.9240282,1.9408191
1.5725938,1.5778999
1.541025,1.495875
1.6674758,1.6706516
1.5327959,1.550214
2.5563645,2.72687
2.9382403,2.889602
1.9901778,1.9761748
1.7686152,1.7592599
1.6385341,1.5830216
2.9062684,2.949232
4.2551146,4.3891587
2.1411467,2.4008093
2.244229,2.2338295
2.6273773,2.7274578
2.1721833,2.145506
2.4476128,2.3990836
1.7139539,1.7003236
2.0988913,2.0949368
1.6302518,1.6260903
1.4864672,1.4916384
3.0341742,3.0977569
1.4886707,1.4655609
2.3308237,2.4757345
3.930352,3.8840823
4.6379786,4.7307835
2.1596441,2.1092253
2.2273276,2.2839954
1.6715634,1.6611964
1.8330449,1.777272
2.2557096,2.2833772
2.0341256,1.978656
3.1046863,3.2126045
1.8155807,1.7789439
3.4603221,3.4918246
1.6078595,1.6369598
4.992551,4.955122
1.6213444,1.6373259
1.5178055,1.5326717
1.9227759,1.9105992
3.6630588,3.6247106
2.1615367,2.2348986
8.969918,9.617871
2.705365,2.752256
2.5230272,2.443857
4.355801,4.31674
5.150437,5.141678
1.447066,1.4733285
2.0779235,2.066852
2.3080323,2.3199134
1.8678576,1.8123623
1.8753612,1.8501828
1.8055693,1.7812345
2.2600982,2.320363
1.7461581,1.7209709
3.3643556,3.4862823
5.3842983,5.417569
2.767569,2.6842356
2.1889913,2.2151668
3.2594104,3.2667017
1.590807,1.596693
2.1104634,2.033384
2.139926,2.0671844
1.8758514,1.9242167
7.5311894,8.494227
1.6438589,1.5159862
3.0320203,3.0181184
1.6114516,1.6371276
2.947586,2.9818819
1.6603231,1.6425655
2.4178784,2.40417
2.1504064,2.0487795
1.0,1.0377097
1.9695946,1.9754758
1.8402107,1.8415737
1.7483758,1.7379766
1.7663866,1.7051299
1.781127,1.691002
2.9494858,2.8112009
2.1437395,2.0993276
3.9680538,4.176931
1.4877193,1.4578599
2.4040244,2.463768
1.8653128,1.8914051
2.4221532,2.5028315
2.4863365,2.4739637
1.6336594,1.6590009
2.3696477,2.305822
1.7699448,1.7198218
2.1576426,2.1393952
1.9662654,1.9681447
1.6741359,1.6653636
2.190977,2.1630363
2.0560503,2.0531518
2.0844681,2.1832795
3.084207,3.0833724
1.654925,1.6864245
1.58264,1.6089344
1.6533349,1.6466882
3.234553,3.1917124
1.6434984,1.651781
1.4963708,1.5149752
2.450689,2.4192853
1.9822965,1.9690518
2.3251538,2.3292549
1.3410195,1.337346
1.3915219,1.3996534
1.4968638,1.5195515
1.5123729,1.5113163
3.579838,3.5889013
1.5728954,1.5826298
2.5274494,2.5418658
1.9846604,1.9547307
2.6237605,2.5945487
1.8294737,1.7567937
2.401149,2.3968334
4.1636925,4.322481
