y_true,y_pred
2.207225,2.2739825
1.3661381,1.3801731
2.0205019,2.4126225
1.8698024,1.8698609
2.1092982,2.1941698
2.0511906,2.1007423
4.174805,4.3210125
1.5337136,1.5048696
2.1318488,2.414843
1.8643042,1.8221099
3.07479,2.9318027
1.3263986,1.3313428
1.4955279,1.5357575
2.1389275,2.065638
2.594908,2.7827983
1.7195626,1.8048155
6.2526793,5.101028
11.357103,2.1762738
2.062162,2.1289115
1.9443072,2.187055
2.5755486,2.6611001
2.226613,2.3026872
3.664287,4.186021
1.4853847,1.494392
2.0957437,1.9072806
1.8971753,1.9473708
2.2994537,2.3501596
1.7977991,1.9347159
4.4323163,4.520381
1.5277207,1.5395542
2.3146648,2.3051991
13.348395,5.907444
2.477449,2.5413082
1.5198253,1.5652761
1.5593748,1.5441573
3.2487855,3.3332427
1.5026976,1.6243753
1.448761,1.4590217
3.4299486,4.0213957
1.8180473,1.8292592
1.6816676,1.5909243
2.689961,3.538883
2.2020445,2.1061773
2.365162,2.3782072
2.8554041,3.2034476
2.2661178,2.5216923
2.1090906,2.1387072
1.7021238,1.7048236
4.919906,5.2744784
1.7716782,1.8225168
1.5063298,1.5335172
1.0,3.684577
3.7116933,4.4230633
2.4444711,2.328574
3.1103055,2.8563719
1.3426342,1.3666455
1.554398,1.5520439
1.4061768,1.4234233
1.9611222,1.9110177
2.281687,2.328216
2.0415492,2.0561569
6.120909,6.233429
1.8206226,1.8421912
1.5511286,1.5194895
1.8300145,1.6540871
3.1480153,2.4887667
2.247,2.1689801
1.8834366,1.7879579
2.517155,2.2524524
2.148763,2.2882915
1.4228119,1.4607131
1.7640213,1.7799671
2.8121057,2.635035
2.5112414,2.1411715
2.6847563,3.001829
1.712125,1.6788847
2.608874,2.5789232
3.1293643,3.0995831
2.814123,2.964321
1.634634,1.6503633
2.4406328,2.426398
2.5065455,2.5167289
1.9140567,1.965033
1.7241166,1.7694379
2.0844705,2.1414752
1.4181368,1.439605
3.1387436,3.3199544
1.9188864,1.7729043
1.7892323,1.7747476
2.3036244,2.380247
2.2873797,2.3785024
1.75619,1.8189331
2.215852,2.1880403
2.2616243,1.9763944
2.7291634,2.6530447
2.1691804,2.2814603
2.0966995,2.1628573
1.5859809,1.602107
1.634882,1.6439193
1.7692415,1.8115264
1.9529229,1.9495909
2.0133622,2.0229173
1.6577092,1.6271652
1.8275043,2.007759
5.0081935,5.460062
1.4538455,1.4627411
2.429964,2.2661164
1.7248557,1.7379193
1.8586098,1.822215
1.181408,1.374069
2.4756594,3.6426635
4.521283,4.715368
3.1081393,3.27917
1.339154,1.3439301
5.747141,5.949871
1.8751888,1.8000693
1.7520559,1.8251877
2.4154613,2.9628532
2.1222632,3.254376
1.4119108,1.4547665
2.5075953,2.6801863
2.112908,2.3819473
3.5301297,3.8436933
2.0858502,2.110022
3.5386438,3.5297008
3.618263,3.6297607
1.4782845,1.4724829
2.172653,2.1602533
1.3290347,1.3543329
3.4788408,3.7370033
1.5036622,1.5346456
2.9279897,3.1214492
2.959575,2.929265
2.315668,2.2622023
1.6774944,1.7521666
1.8444036,1.841074
1.6148272,1.5998968
1.5274774,1.5274587
2.9840117,3.0350103
3.064484,2.765089
2.7057512,3.0086155
1.4586853,1.5045084
2.3700902,2.588873
1.6819879,1.830965
1.9074376,1.939971
1.7863446,1.8143153
2.5537376,2.495285
2.0233424,2.0746155
3.6064637,3.4870267
2.0739782,1.9552288
1.4138463,1.4647949
1.8452946,1.881144
2.6552198,2.5738628
1.8732454,1.8133063
1.7594908,1.769007
2.7361603,3.2360058
2.268649,2.3903303
1.6673617,1.6814504
1.0,2.95099
1.6097258,1.548769
2.3891845,2.8062725
1.5877461,1.6489918
1.9712094,1.7309878
2.1310315,2.0896373
2.714284,2.955655
1.5271128,1.4953351
2.7073464,3.241029
2.1290402,1.98288
1.7982669,1.9337913
1.942215,1.9237945
3.097692,3.0769858
1.8974504,1.8227837
1.5992805,1.6448754
1.5106425,1.5172453
4.18055,4.6007185
2.9722311,3.0053937
2.1055477,2.3074126
2.4960527,2.5115829
3.803105,4.2933803
2.1837277,2.2819333
1.5224979,1.5115342
2.3813899,2.4120975
2.095332,2.0979695
2.0848627,2.1267292
1.8223611,1.7877707
2.0226843,2.0194335
1.9805117,1.8870815
1.9206212,1.8990142
1.7561792,1.8219404
2.8645427,2.8935738
1.7149613,1.6427107
2.494014,2.447915
1.5813944,1.597249
1.4313129,1.4510307
2.0830917,2.1278508
1.3899778,1.4723895
1.5214028,1.5357883
2.1195912,2.059534
1.569366,1.5804887
1.6144477,1.6758766
2.3223217,2.3635864
1.7620916,1.7114621
2.228963,2.3842852
2.2615595,2.1679456
1.7434143,1.7629384
1.641544,1.6869196
1.5847895,1.6626582
1.8813882,1.8782986
2.3752441,2.5448093
2.5211396,2.3976393
1.6193309,1.6390934
2.6440642,2.620938
1.7430943,1.7784098
4.574705,5.0930734
2.300652,2.3854835
1.8208416,1.9144869
1.5798297,1.6778637
1.9430048,1.9405673
1.8509175,1.8675503
2.0128384,1.9625975
3.72232,4.03358
1.3758633,1.3390689
1.8388402,1.7784581
1.9148088,1.951868
1.8712186,1.9384546
1.3584305,1.3949482
2.1626031,2.1626673
1.7622453,1.7420278
2.5857923,3.0275087
1.8211511,1.8678974
2.0884278,2.50599
1.8442198,1.8254578
1.848151,1.7806957
2.083935,2.0416164
1.560606,1.5860094
4.036087,4.3724957
1.6504383,1.9718001
1.746674,1.7448627
1.710025,1.740293
2.5907226,3.1107194
3.3017092,3.4126122
1.7287985,1.7922237
1.4093734,1.4164689
2.9481623,2.9579382
2.4126992,2.4733114
5.2272377,5.547266
1.6910262,2.1175997
25.859959,4.687231
2.8417544,2.9533148
3.9278493,3.6454139
1.620937,1.6306441
2.3619685,2.4288726
2.8586004,2.7918723
1.5193001,1.5332375
4.844982,6.212537
2.5304375,2.7309985
1.737312,1.7598633
1.5419269,1.5192884
1.4143314,1.4183966
1.483071,1.5340645
2.3781753,2.3390775
1.4234934,1.4509544
2.0168307,1.8800014
1.71629,1.7352935
1.3935566,1.3948961
1.4722998,1.4785001
1.3531445,1.4126536
1.9317522,1.9914219
2.168356,2.2182546
2.1056366,2.0841866
1.8199857,1.8212705
2.317398,2.3171358
1.4777395,1.5074518
1.5967436,1.6244452
