y_true,y_pred
2.4161255,2.3266118
2.5507133,2.5448637
1.954877,1.9847909
3.6357484,3.6498113
1.7714401,1.7484186
3.5739334,4.119274
2.270301,2.1752458
2.6377888,2.6151335
1.6181245,1.6253066
3.8979812,4.248782
4.131344,4.1500325
1.7765733,1.820755
2.0188558,2.0865986
3.0893805,3.0431724
1.7303066,1.791494
1.5368799,1.5252163
1.4593167,1.4765142
3.177078,3.2778955
3.0542703,3.0320883
2.5966399,2.565108
2.096654,2.1135798
2.864186,2.8523695
2.4261067,2.3857965
2.4174805,2.4715729
2.6247349,2.6550756
1.4297127,1.447962
1.7231148,1.7514374
2.3630993,2.348937
1.6410023,1.6901466
1.4795123,1.4936349
5.1203637,5.3998914
1.6693312,1.6757445
14.276438,10.449583
2.736107,2.4767818
1.8278899,1.832578
2.4706414,2.5151837
1.7990296,1.8335865
2.9673176,3.0488453
2.3609514,2.2673652
3.5758111,3.4854183
1.9996798,2.0262344
11.214827,15.704966
4.7731504,4.845274
2.3984022,2.4835677
1.988708,1.9817951
3.3035336,3.2143543
1.7251866,1.740418
1.9912298,1.9980425
2.8557024,2.9252915
1.817484,1.8359257
1.8554555,1.8979819
1.6438823,1.7315727
1.5378397,1.5466862
2.1987045,2.2694125
4.091579,4.1126447
2.0690787,2.0485377
4.6044545,4.485942
2.0203207,1.9877532
1.3695498,1.3685292
1.7820724,1.7940735
2.6677082,2.7040508
1.7892145,1.7412467
1.9581515,2.0295315
1.8723837,1.8441545
1.4647685,1.4329883
1.5403068,1.5298581
2.1149585,2.1851966
1.7601324,1.6150699
2.1287804,2.1184125
6.726808,6.230877
1.885264,1.8831707
3.0917826,3.1332712
1.7839038,1.7818705
1.9365817,1.9517599
2.3803217,2.3946676
2.5104096,2.5247452
2.4514909,2.5705142
1.4810002,1.4920328
3.774034,3.8147578
1.620732,1.6890054
2.2013402,2.1363597
1.8625983,1.8044043
1.5726209,1.5536587
1.6734196,1.8724986
1.9240282,1.9193861
1.5725938,1.5874584
1.541025,1.5230827
1.6674758,1.6758446
1.5327959,1.543995
2.5563645,2.7315261
2.9382403,2.8467665
1.9901778,1.9734086
1.7686152,1.7480588
1.6385341,1.5668262
2.9062684,3.015112
4.2551146,4.0857315
2.1411467,2.287791
2.244229,2.2499392
2.6273773,2.7263718
2.1721833,2.1794226
2.4476128,2.411395
1.7139539,1.7526314
2.0988913,2.080591
1.6302518,1.622764
1.4864672,1.4974233
3.0341742,3.1467576
1.4886707,1.4742701
2.3308237,2.6016965
3.930352,3.6507428
4.6379786,4.586465
2.1596441,2.1244078
2.2273276,2.2614832
1.6715634,1.6867461
1.8330449,1.8137808
2.2557096,2.3097963
2.0341256,1.7638477
3.1046863,3.2497034
1.8155807,1.8467159
3.4603221,3.4578037
1.6078595,1.6318827
4.992551,4.946602
1.6213444,1.6244078
1.5178055,1.5413077
1.9227759,1.9137098
3.6630588,3.679751
2.1615367,2.214285
8.969918,9.862708
2.705365,2.7060432
2.5230272,2.3865602
4.355801,4.406193
5.150437,5.148221
1.447066,1.4871665
2.0779235,2.1050124
2.3080323,2.310232
1.8678576,1.8229235
1.8753612,1.8135378
1.8055693,1.7869182
2.2600982,2.3182952
1.7461581,1.7083036
3.3643556,3.430178
5.3842983,5.4058104
2.767569,2.7280874
2.1889913,2.1989498
3.2594104,3.3825536
1.590807,1.6072161
2.1104634,2.0498376
2.139926,2.0545588
1.8758514,1.9344718
7.5311894,8.09083
1.6438589,1.5067831
3.0320203,3.000326
1.6114516,1.6329103
2.947586,2.9723606
1.6603231,1.6647663
2.4178784,2.4320083
2.1504064,2.0878122
1.0,2.810924
1.9695946,1.9804156
1.8402107,1.8411627
1.7483758,1.7075081
1.7663866,1.744294
1.781127,1.6975358
2.9494858,2.802006
2.1437395,2.0007527
3.9680538,4.3149467
1.4877193,1.4798479
2.4040244,2.3699331
1.8653128,1.8875084
2.4221532,2.4367127
2.4863365,2.3921654
1.6336594,1.652514
2.3696477,2.3480282
1.7699448,1.6931834
2.1576426,2.1513455
1.9662654,1.9273157
1.6741359,1.6562312
2.190977,2.156895
2.0560503,2.0658717
2.0844681,3.0256455
3.084207,2.869836
1.654925,1.6875293
1.58264,1.6129858
1.6533349,1.6578627
3.234553,3.3035922
1.6434984,1.6590824
1.4963708,1.4922434
2.450689,2.4343102
1.9822965,2.0012212
2.3251538,2.3170066
1.3410195,1.3426054
1.3915219,1.3997623
1.4968638,1.5453635
1.5123729,1.5175619
3.579838,3.9287386
1.5728954,1.559549
2.5274494,2.5641446
1.9846604,1.9598453
2.6237605,2.5923662
1.8294737,1.7919152
2.401149,2.433823
4.1636925,4.3108964
1.7863259,1.8025384
2.003164,1.8677914
1.7572755,1.7495067
1.6940624,1.6720661
4.1338487,4.2935133
2.4049256,2.2738254
3.1276584,3.1105962
3.9391623,3.8661742
2.3034225,2.2093506
2.177788,2.3435845
2.4000912,2.4188464
3.0448651,3.1583838
1.8588388,1.8149834
2.029841,1.967314
1.9194415,1.9048264
2.0856085,2.109715
2.1778045,2.199942
3.3120818,5.3702526
3.4649699,3.5354488
1.6806744,1.7096
2.459043,2.407909
2.744952,2.7277446
4.1443534,4.188693
2.8078868,2.8003175
2.3233922,2.3896916
7.057081,6.852335
2.7826197,2.8759184
2.998677,3.0475693
2.1265984,2.1652827
1.9397551,1.9305495
2.1437721,2.086357
3.3115454,2.6211863
1.8180615,1.8371567
2.1111608,2.9370446
3.061108,3.1731844
7.1947594,7.083578
5.6924906,5.8310337
1.5073216,1.5094085
1.8694683,1.8691512
2.5562935,2.6367807
2.1323695,2.308258
3.117084,3.2366111
2.324507,2.3860564
1.7011434,1.6890635
3.1911442,3.1583202
2.343217,2.3431945
4.2906365,4.42908
2.8857963,2.7535098
1.0,1.9015862
8.521519,9.807602
1.365528,1.455513
1.7590717,1.7176262
2.577353,2.5705976
2.040749,1.9984848
1.739958,1.7775426
1.4823232,1.5356371
4.3744335,4.621863
2.035382,1.9877591
1.822288,1.7998086
2.24966,2.2317348
4.036872,4.088021
2.4599323,2.4206123
1.9758195,1.9835434
1.6993918,1.7310973
1.505656,1.4786098
1.6299522,1.5745883
4.0821424,4.029709
2.1271267,2.1292667
2.1330729,2.1243396
1.934611,1.8960212
1.7745277,1.7421029
5.275261,5.53555
2.811494,2.8419318
1.4354801,1.4575826
1.8819706,1.8017002
5.0640893,4.9710813
1.7822211,1.8427465
2.8452885,2.8795803
1.7304537,1.6868441
2.1846426,2.1399674
2.3394735,2.346174
1.4591093,1.4544866
1.659518,1.6398671
2.9848566,3.1094527
1.5793629,1.5552495
1.4873155,1.497244
1.5334464,1.5701754
6.144399,6.4661093
2.2444944,2.2977524
1.8294293,1.8232657
2.3920395,2.4329734
2.615849,2.4392924
1.9681866,1.9116881
1.8149035,1.8516003
2.6978672,2.637435
2.0956335,2.2269173
2.6153724,2.4412904
1.3300376,1.3483152
1.844962,1.8631666
2.2631512,2.2325985
2.668955,2.698893
1.8207178,1.7871987
2.5485892,2.5435243
2.0955808,2.0692165
1.5515459,1.5598435
2.533982,2.6421318
2.0991275,2.118706
1.8267686,1.8019245
2.0910866,2.0866976
3.0083418,3.0851088
2.3370922,2.5920186
2.3333724,2.4903636
1.7903914,1.8389643
1.4448813,1.4364952
1.2372011,1.2144105
2.7908587,2.936441
1.8716966,1.8824835
2.5968068,2.588921
2.0075934,1.9847219
1.4641266,1.4762324
1.8781941,1.9939543
1.4604641,1.4362665
2.4079838,2.387576
1.5855646,1.5730772
1.7123832,1.6879541
3.486785,3.3678563
4.679174,4.5685325
2.119404,2.08532
4.206305,4.4115734
1.6701298,1.7138231
2.4530444,2.5694451
1.7542422,1.8275263
1.9297593,1.9367677
1.8777201,1.9021626
2.210991,2.2063303
1.6542822,1.6205631
1.5432417,1.5325193
2.0483167,2.0153975
2.914581,2.8614528
1.5280765,1.5512936
4.3378687,4.3843136
1.5083185,1.5293753
1.5714165,1.5340589
2.007652,2.0346224
1.5877525,1.587976
1.5162454,1.5454695
2.7126653,2.798619
1.5267993,1.4929174
3.4634438,3.413875
2.4764664,2.4451694
1.68923,1.7083318
1.568582,1.580164
2.424665,2.4252677
2.395379,2.2941656
6.2035427,5.0917444
1.4795837,1.4885458
1.776708,1.8494327
1.9785323,1.9111671
2.1813695,2.2959247
3.9697187,4.029319
2.519586,2.5902722
2.1549947,2.1310797
3.2484832,3.9370449
1.7502413,1.724957
1.7609112,1.7846286
1.7431914,1.8862524
1.8098551,1.7537321
5.0167103,5.076563
4.4643774,4.5009327
2.5890923,2.5574913
1.8920081,1.9072571
1.4722998,1.4374037
1.6502434,1.6458042
3.1133213,3.01688
1.4721689,1.4757818
6.2563653,7.53211
1.7947445,1.8601737
1.7276185,1.7418344
4.28081,4.2563305
2.6719375,2.6887848
1.5284941,1.4672548
1.5686512,1.5450094
2.680101,2.7901206
2.317002,2.3074393
1.5245183,1.5182282
1.9188598,1.8847206
1.647688,1.6681122
2.2540867,2.2794454
1.5407394,1.5733398
1.631621,1.6302731
1.5343341,1.5598202
2.7481081,2.7472427
1.6581098,1.6576021
2.459783,2.3747811
2.0903668,2.0581174
1.6222413,1.7469627
1.9610854,1.8714695
1.510298,1.5401527
2.1182208,2.104858
1.5213995,1.5065229
2.7665584,2.7425325
1.4940829,1.5294936
1.5700186,1.5933954
3.007529,2.9092603
2.3419242,2.3698213
2.5714812,2.6488047
1.6647842,1.6561842
1.9123023,1.807929
3.0511131,3.115553
1.4528852,1.485847
1.5502597,1.574222
2.4245274,2.4255207
2.7117324,2.6884062
1.6756635,1.7531868
1.8495953,1.8635592
