y_true,y_pred
2.207225,2.2135253
1.3661381,1.3782933
2.0205019,2.072136
1.8698024,1.8670431
2.1092982,2.1492934
2.0511906,2.079236
4.174805,4.2087116
1.5337136,1.538359
2.1318488,2.1232207
1.8643042,1.8498099
3.07479,2.981867
1.3263986,1.3347077
1.4955279,1.5228343
2.1389275,2.0698957
2.594908,2.5797973
1.7195626,1.746664
6.2526793,6.266863
11.357103,10.642557
2.062162,2.0261683
1.9443072,1.9843638
2.5755486,2.600053
2.226613,2.237742
3.664287,3.7523022
1.4853847,1.496043
2.0957437,2.1551082
1.8971753,1.9051975
2.2994537,2.301115
1.7977991,1.8209879
4.4323163,4.4255023
1.5277207,1.5223199
2.3146648,2.2692628
13.348395,9.986223
2.477449,2.4989552
1.5198253,1.5522707
1.5593748,1.5475452
3.2487855,3.240269
1.5026976,1.5037313
1.448761,1.4409692
3.4299486,3.5484667
1.8180473,1.8372426
1.6816676,1.6262664
2.689961,2.8040605
2.2020445,2.1983886
2.365162,2.3515196
2.8554041,3.0270479
2.2661178,2.2809203
2.1090906,2.0855002
1.7021238,1.7006952
4.919906,4.8914013
1.7716782,1.7865423
1.5063298,1.5220189
1.0,1.16446
3.7116933,3.7887092
2.4444711,2.4124436
3.1103055,3.0170836
1.3426342,1.3576218
1.554398,1.560065
1.4061768,1.4224368
1.9611222,1.9835837
2.281687,2.2766857
2.0415492,2.0939999
6.120909,6.3626757
1.8206226,1.8020189
1.5511286,1.5172875
1.8300145,1.752644
3.1480153,3.1730847
2.247,2.2417917
1.8834366,1.8312795
2.517155,2.4946098
2.148763,2.177402
1.4228119,1.4601611
1.7640213,1.7545681
2.8121057,2.844252
2.5112414,2.658245
2.6847563,2.8306985
1.712125,1.6688389
2.608874,2.6044803
3.1293643,3.0505888
2.814123,2.8476133
1.634634,1.6449404
2.4406328,2.4298577
2.5065455,2.493515
1.9140567,1.8982692
1.7241166,1.7569039
2.0844705,2.004324
1.4181368,1.4337904
3.1387436,3.1829956
1.9188864,1.9080919
1.7892323,1.839762
2.3036244,2.329323
2.2873797,2.3172624
1.75619,1.7795348
2.215852,2.2092462
2.2616243,2.1212094
2.7291634,2.7851048
2.1691804,2.1674466
2.0966995,2.149219
1.5859809,1.6032099
1.634882,1.6185812
1.7692415,1.7904147
1.9529229,1.9190817
2.0133622,2.0436306
1.6577092,1.5940411
1.8275043,1.8650508
5.0081935,4.7287073
1.4538455,1.4335546
2.429964,2.4746382
1.7248557,1.7143403
1.8586098,1.7932544
1.181408,1.2494938
2.4756594,3.2441816
4.521283,4.4768424
3.1081393,2.968011
1.339154,1.3520004
5.747141,6.117303
1.8751888,1.8518133
1.7520559,1.7685634
2.4154613,2.4055572
2.1222632,2.3065462
1.4119108,1.4306087
2.5075953,2.5580904
2.112908,2.1125674
3.5301297,3.802122
2.0858502,2.0957332
3.5386438,3.5557065
3.618263,3.6472955
1.4782845,1.4850304
2.172653,2.1495793
1.3290347,1.3507228
3.4788408,3.319836
1.5036622,1.5001495
2.9279897,2.986556
2.959575,2.9077985
2.315668,2.2630734
1.6774944,1.6953008
1.8444036,1.8710225
1.6148272,1.6337461
1.5274774,1.507052
2.9840117,2.9803126
3.064484,3.1816576
2.7057512,2.7556546
1.4586853,1.4606508
2.3700902,2.377676
1.6819879,1.6844451
1.9074376,1.8814664
1.7863446,1.7655153
2.5537376,2.6031232
2.0233424,1.9876643
3.6064637,3.6509879
2.0739782,2.1125584
1.4138463,1.4408655
1.8452946,1.8668121
2.6552198,2.6084821
1.8732454,1.7859526
1.7594908,1.768987
2.7361603,2.7474084
2.268649,2.2947347
1.6673617,1.6836371
1.0,1.0135574
1.6097258,1.5557872
2.3891845,2.3988128
1.5877461,1.5974431
1.9712094,1.9754925
2.1310315,2.109419
2.714284,2.6577563
1.5271128,1.500045
2.7073464,2.878508
2.1290402,2.1518154
1.7982669,1.8448492
1.942215,1.9420271
3.097692,3.1234927
1.8974504,1.9157166
1.5992805,1.6043171
1.5106425,1.4977363
4.18055,4.253371
2.9722311,2.9298887
2.1055477,2.1429076
2.4960527,2.476779
3.803105,3.777009
2.1837277,2.1426268
1.5224979,1.5241535
2.3813899,2.3127687
2.095332,2.1060457
2.0848627,2.1111846
1.8223611,1.8054056
2.0226843,2.036295
1.9805117,1.9405131
1.9206212,1.8921702
1.7561792,1.7560571
2.8645427,2.8773339
1.7149613,1.6776989
2.494014,2.4831572
1.5813944,1.5725955
1.4313129,1.4523367
2.0830917,2.0850604
1.3899778,1.4202263
1.5214028,1.5338033
2.1195912,2.144146
1.569366,1.5889901
1.6144477,1.6245524
2.3223217,2.319902
1.7620916,1.8023272
2.228963,2.2374253
2.2615595,2.205212
1.7434143,1.7720828
1.641544,1.6738371
1.5847895,1.5804518
1.8813882,1.8663278
2.3752441,2.4051547
2.5211396,2.4691217
1.6193309,1.5974185
2.6440642,2.5864606
