y_true,y_pred
2.421976,2.3786957
2.4998493,2.4760325
1.7970436,1.817674
3.134365,3.442616
2.0124443,2.0132532
2.192259,2.2203941
1.7178649,1.4486091
3.5008292,2.978211
2.7662566,2.7139938
2.7297285,2.5683
1.8862119,1.8427804
1.573131,1.5836775
2.225234,2.313717
1.8606119,1.8859727
2.758498,2.9471471
2.474999,2.4671147
2.4977329,2.478765
1.7307822,1.7330887
3.8590155,4.2276297
1.7131475,1.724791
2.2858305,2.4429193
2.2281916,2.1071553
2.0550184,2.1982603
1.7092905,1.7913542
2.3943844,2.5587966
1.7394458,1.6725857
2.2215111,2.2249181
2.0057418,1.8910019
2.0428405,2.045847
1.6202873,1.6369164
1.5368853,1.4788148
1.3766949,1.3955394
2.44406,2.4621477
3.2845073,3.3404117
2.3050344,2.3432188
4.0275464,4.201417
1.6285672,1.6779063
4.047787,2.185791
2.1755488,2.2755606
1.7887897,2.4535642
2.7660441,2.4090822
1.6621271,1.662976
2.2684755,2.2792013
2.3619163,2.3052816
2.5306544,3.606769
2.4708035,2.6688511
2.9700665,2.8025582
2.7490604,2.650723
1.7143024,1.8796284
2.413217,2.4015532
1.3940349,1.3981657
2.5870514,2.5519927
1.6534023,1.6710923
2.0708506,2.0128016
2.0688965,2.3409219
4.086563,3.6542401
2.6512961,2.7048044
2.8967144,3.6430995
1.9356462,1.911398
1.7397379,1.7834529
1.5850323,1.5871031
1.7319378,1.7195342
2.7413127,2.5825186
1.9243004,1.9804003
1.5968589,1.5756836
1.700574,1.7957919
2.045619,2.1364536
1.652875,1.6405945
1.8318793,1.7508917
2.3985412,2.4679303
1.6468934,1.699692
2.3648047,3.2259827
3.5711486,3.1897328
1.8487437,1.8523667
1.6314021,3.0894864
1.6839437,1.8026271
2.1795948,2.1627183
2.3963964,2.6145406
1.7853642,1.8212311
2.4746716,3.1511974
1.8402253,1.811098
4.347451,4.078415
4.248686,4.6689534
2.212088,2.6903172
2.2901876,2.3278513
1.9356483,1.9562385
1.667633,1.6689482
2.0035973,2.0266266
2.6837122,2.2678142
1.8466185,1.8128943
2.1883783,2.202763
1.9031402,2.0861287
2.1047373,2.2256978
1.5368972,1.5486017
1.6444857,1.6314474
1.6292125,1.6629236
1.578139,1.8140538
1.9922824,1.781118
1.8085524,1.7919953
3.005606,2.9820824
6.1899176,4.961699
2.7354047,2.5365465
1.6730212,1.7016515
2.48868,2.575252
1.6932299,1.7285573
3.5372174,4.0014763
1.4314328,1.4271488
1.9010433,1.9360168
1.7613562,1.7792256
